time,symbol,close,high,low,open,volume,currency,data_provider
2024-01-23 18:30:00,NVDA,595.7750244140625,595.8400268554688,595.69091796875,595.7899780273438,9775,USD,yfinance
2024-01-23 18:30:00,TSLA,208.38290405273438,208.50180053710938,208.32000732421875,208.3300018310547,168528,USD,yfinance
2024-01-23 18:31:00,AAPL,195.09010314941406,195.09010314941406,195.04029846191406,195.05999755859375,151511,USD,yfinance
2024-01-23 18:31:00,AMZN,155.44500732421875,155.47650146484375,155.3800048828125,155.4499969482422,63472,USD,yfinance
2024-01-23 18:31:00,GOOG,148.28500366210938,148.2904052734375,148.22500610351562,148.27999877929688,21676,USD,yfinance
2024-01-23 18:31:00,META,384.2699890136719,384.560791015625,384.2250061035156,384.5600891113281,44982,USD,yfinance
2024-01-23 18:31:00,MSFT,397.29998779296875,397.3699951171875,397.260009765625,397.32501220703125,18614,USD,yfinance
2024-01-23 18:31:00,NVDA,595.7999877929688,595.8499755859375,595.6201171875,595.719970703125,13436,USD,yfinance
2024-01-23 18:31:00,TSLA,208.24000549316406,208.38999938964844,208.17999267578125,208.38999938964844,217145,USD,yfinance
2024-01-23 18:32:00,AAPL,195.02000427246094,195.08999633789062,195.00999450683594,195.08999633789062,47950,USD,yfinance
2024-01-23 18:32:00,AMZN,155.39999389648438,155.45799255371094,155.3800048828125,155.4445037841797,50430,USD,yfinance
2024-01-23 18:32:00,GOOG,148.1699981689453,148.2949981689453,148.1649932861328,148.2949981689453,14337,USD,yfinance
2024-01-23 18:32:00,META,383.7300109863281,384.2579040527344,383.7200012207031,384.25,71297,USD,yfinance
2024-01-23 18:32:00,MSFT,397.2799987792969,397.3399963378906,397.2300109863281,397.29998779296875,20267,USD,yfinance
2024-01-23 18:32:00,NVDA,595.3900146484375,595.8400268554688,595.3300170898438,595.780029296875,35186,USD,yfinance
2024-01-23 18:32:00,TSLA,208.101806640625,208.25999450683594,208.05999755859375,208.24000549316406,168891,USD,yfinance
2024-01-23 18:33:00,AAPL,195.05270385742188,195.0749969482422,195.01499938964844,195.01499938964844,50453,USD,yfinance
2024-01-23 18:33:00,AMZN,155.47500610351562,155.5,155.40499877929688,155.41000366210938,42391,USD,yfinance
2024-01-23 18:33:00,GOOG,148.22000122070312,148.24000549316406,148.1750030517578,148.1750030517578,16408,USD,yfinance
2024-01-23 18:33:00,META,383.9200134277344,383.94000244140625,383.67999267578125,383.69000244140625,61914,USD,yfinance
2024-01-23 18:33:00,MSFT,397.2799987792969,397.3299865722656,397.2300109863281,397.2300109863281,18335,USD,yfinance
2024-01-23 18:33:00,NVDA,595.52001953125,595.6799926757812,595.4000244140625,595.4099731445312,17878,USD,yfinance
2024-01-23 18:33:00,TSLA,208.19000244140625,208.27999877929688,208.0800018310547,208.09109497070312,219328,USD,yfinance
2024-01-23 18:34:00,AAPL,195.0850067138672,195.0850067138672,195.02499389648438,195.0500030517578,19862,USD,yfinance
2024-01-23 18:34:00,AMZN,155.468994140625,155.47999572753906,155.42999267578125,155.47500610351562,41074,USD,yfinance
2024-01-23 18:34:00,GOOG,148.23500061035156,148.24000549316406,148.19000244140625,148.2100067138672,10202,USD,yfinance
2024-01-23 18:34:00,META,383.8601989746094,383.9200134277344,383.75,383.9200134277344,29601,USD,yfinance
2024-01-23 18:34:00,MSFT,397.3599853515625,397.3599853515625,397.2149963378906,397.2699890136719,16926,USD,yfinance
2024-01-23 18:34:00,NVDA,595.719970703125,595.75,595.4400024414062,595.5999755859375,20422,USD,yfinance
2024-01-23 18:34:00,TSLA,208.35989379882812,208.38999938964844,208.18299865722656,208.19000244140625,149072,USD,yfinance
2024-01-23 18:35:00,AMZN,155.47500610351562,155.47999572753906,155.4199981689453,155.46499633789062,29342,USD,yfinance
2024-01-23 18:35:00,GOOG,148.27999877929688,148.27999877929688,148.22999572753906,148.24000549316406,22288,USD,yfinance
2024-01-23 18:35:00,NVDA,595.760009765625,595.7799072265625,595.5599975585938,595.72998046875,18426,USD,yfinance
2024-01-23 18:35:00,TSLA,208.43499755859375,208.44369506835938,208.27000427246094,208.33999633789062,159811,USD,yfinance
2024-01-23 18:36:00,AAPL,195.0959930419922,195.11000061035156,195.0749969482422,195.08340454101562,84301,USD,yfinance
2024-01-23 18:36:00,AMZN,155.38999938964844,155.49000549316406,155.360107421875,155.48599243164062,57446,USD,yfinance
2024-01-23 18:36:00,GOOG,148.22999572753906,148.28720092773438,148.22000122070312,148.28500366210938,20521,USD,yfinance
2024-01-23 18:36:00,META,383.2250061035156,383.6199951171875,383.1570129394531,383.6000061035156,93397,USD,yfinance
2024-01-23 18:36:00,MSFT,397.1899108886719,397.3299865722656,397.1517028808594,397.32000732421875,53320,USD,yfinance
2024-01-23 18:36:00,NVDA,595.4400024414062,595.75,595.3800048828125,595.7050170898438,20940,USD,yfinance
2024-01-23 18:36:00,TSLA,208.2200927734375,208.42849731445312,208.17999267578125,208.41000366210938,170620,USD,yfinance
2024-01-23 18:37:00,AAPL,195.03500366210938,195.11500549316406,195.03500366210938,195.08999633789062,44623,USD,yfinance
2024-01-23 18:37:00,AMZN,155.3000030517578,155.44000244140625,155.2899932861328,155.38499450683594,69113,USD,yfinance
2024-01-23 18:37:00,GOOG,148.2050018310547,148.2550048828125,148.19500732421875,148.22999572753906,20555,USD,yfinance
2024-01-23 18:37:00,META,383.1401062011719,383.3900146484375,383.1099853515625,383.2195129394531,37594,USD,yfinance
2024-01-23 18:37:00,MSFT,397.1499938964844,397.3399963378906,397.1499938964844,397.17999267578125,30206,USD,yfinance
2024-01-23 18:37:00,NVDA,595.0983276367188,595.4450073242188,595.0499877929688,595.4450073242188,44865,USD,yfinance
2024-01-23 18:37:00,TSLA,208.01499938964844,208.25,207.99000549316406,208.24989318847656,339028,USD,yfinance
2024-01-23 18:38:00,AAPL,195.0500030517578,195.10000610351562,195.02000427246094,195.02999877929688,57815,USD,yfinance
2024-01-23 18:38:00,AMZN,155.2220001220703,155.30999755859375,155.2220001220703,155.2949981689453,49453,USD,yfinance
2024-01-23 18:38:00,GOOG,148.2100067138672,148.22999572753906,148.19500732421875,148.2050018310547,21187,USD,yfinance
2024-01-23 18:38:00,META,382.8949890136719,383.2250061035156,382.8500061035156,383.2250061035156,48737,USD,yfinance
2024-01-23 18:38:00,MSFT,397.1600036621094,397.2416076660156,397.1099853515625,397.1700134277344,25509,USD,yfinance
2024-01-23 18:38:00,NVDA,594.4539184570312,595.2449951171875,594.4400024414062,595.125,107817,USD,yfinance
2024-01-23 18:38:00,TSLA,207.9199981689453,208.14999389648438,207.89999389648438,208.00369262695312,226908,USD,yfinance
2024-01-23 18:39:00,AAPL,195.03500366210938,195.08299255371094,195.02000427246094,195.0540008544922,30486,USD,yfinance
2024-01-23 18:39:00,AMZN,155.25,155.27999877929688,155.22000122070312,155.22999572753906,45714,USD,yfinance
2024-01-23 18:39:00,GOOG,148.1999969482422,148.24000549316406,148.19000244140625,148.2100067138672,17493,USD,yfinance
2024-01-23 18:39:00,META,383.2930908203125,383.3299865722656,382.8554992675781,382.8949890136719,32078,USD,yfinance
2024-01-23 18:39:00,MSFT,397.04998779296875,397.2200012207031,397.0199890136719,397.1700134277344,27204,USD,yfinance
2024-01-23 18:39:00,NVDA,594.6500244140625,594.8300170898438,594.4400024414062,594.4500122070312,45757,USD,yfinance
2024-01-23 18:39:00,TSLA,207.92999267578125,208.0299072265625,207.91380310058594,207.9219970703125,151092,USD,yfinance
2024-01-23 18:40:00,AAPL,194.9149932861328,195.08999633789062,194.82000732421875,195.03500366210938,430300,USD,yfinance
2024-01-23 18:40:00,AMZN,155.2449951171875,155.27999877929688,155.22059631347656,155.24000549316406,37018,USD,yfinance
2024-01-23 18:40:00,GOOG,148.1750030517578,148.22999572753906,148.1750030517578,148.2053985595703,14432,USD,yfinance
2024-01-23 18:40:00,META,383.14599609375,383.2749938964844,383.0071105957031,383.2749938964844,45894,USD,yfinance
2024-01-23 18:40:00,MSFT,397.23260498046875,397.239990234375,397.0400085449219,397.0400085449219,21473,USD,yfinance
2024-01-23 18:40:00,NVDA,594.8499755859375,594.9398803710938,594.6400146484375,594.6500244140625,43414,USD,yfinance
2024-01-23 18:40:00,TSLA,208.1999969482422,208.5500030517578,207.91000366210938,207.93499755859375,564456,USD,yfinance
2024-01-23 18:41:00,AAPL,195.0399932861328,195.0399932861328,194.8699951171875,194.9199981689453,187426,USD,yfinance
2024-01-23 18:41:00,AMZN,155.2449951171875,155.27999877929688,155.21499633789062,155.2449951171875,36299,USD,yfinance
2024-01-23 18:41:00,GOOG,148.19000244140625,148.19000244140625,148.15499877929688,148.1707000732422,16265,USD,yfinance
2024-01-23 18:41:00,META,383.17999267578125,383.32989501953125,383.1499938964844,383.1549987792969,27248,USD,yfinance
2024-01-23 18:41:00,MSFT,397.260009765625,397.2900085449219,397.1802062988281,397.239990234375,74024,USD,yfinance
2024-01-23 18:41:00,NVDA,594.7000122070312,594.9299926757812,594.510009765625,594.9000244140625,19941,USD,yfinance
2024-01-23 18:41:00,TSLA,207.97999572753906,208.4600067138672,207.94000244140625,208.1999969482422,405729,USD,yfinance
2024-01-23 18:42:00,AAPL,195.02720642089844,195.0500030517578,194.9499969482422,195.0449981689453,125463,USD,yfinance
2024-01-23 18:42:00,AMZN,155.3199005126953,155.42999267578125,155.2100067138672,155.2449951171875,273875,USD,yfinance
2024-01-23 18:42:00,GOOG,148.25,148.25,148.19000244140625,148.19000244140625,10789,USD,yfinance
2024-01-23 18:42:00,META,383.43218994140625,383.6000061035156,383.1521911621094,383.1896057128906,49203,USD,yfinance
2024-01-23 18:42:00,MSFT,397.2843933105469,397.30999755859375,397.1099853515625,397.2732849121094,21568,USD,yfinance
2024-01-23 18:42:00,NVDA,594.9299926757812,594.9299926757812,594.510009765625,594.6649780273438,39301,USD,yfinance
2024-01-23 18:42:00,TSLA,208.07000732421875,208.1300048828125,207.75160217285156,207.97999572753906,411688,USD,yfinance
2024-01-23 18:43:00,AAPL,195.11399841308594,195.1199951171875,195.00999450683594,195.02999877929688,101253,USD,yfinance
2024-01-23 18:43:00,AMZN,155.31820678710938,155.38900756835938,155.31500244140625,155.31500244140625,43723,USD,yfinance
2024-01-23 18:43:00,GOOG,148.23500061035156,148.25,148.22999572753906,148.2449951171875,8671,USD,yfinance
2024-01-23 18:43:00,META,383.3399963378906,383.5321960449219,383.20001220703125,383.3999938964844,33720,USD,yfinance
2024-01-23 18:43:00,MSFT,397.364990234375,397.3800048828125,397.30499267578125,397.30999755859375,27263,USD,yfinance
2024-01-23 18:43:00,NVDA,594.8502807617188,595.0198974609375,594.77001953125,594.844970703125,25946,USD,yfinance
2024-01-23 18:43:00,TSLA,208.4700927734375,208.50999450683594,208.00999450683594,208.04229736328125,337974,USD,yfinance
2024-01-23 18:44:00,AAPL,195.10760498046875,195.1199951171875,195.0749969482422,195.110107421875,70791,USD,yfinance
2024-01-23 18:44:00,AMZN,155.25999450683594,155.30999755859375,155.22999572753906,155.30999755859375,40495,USD,yfinance
2024-01-23 18:44:00,GOOG,148.24000549316406,148.24000549316406,148.2100067138672,148.22999572753906,8616,USD,yfinance
2024-01-23 18:44:00,META,383.6824951171875,383.69000244140625,383.32000732421875,383.347412109375,32572,USD,yfinance
2024-01-23 18:44:00,MSFT,397.17498779296875,397.3699951171875,397.1700134277344,397.36199951171875,14942,USD,yfinance
2024-01-23 18:44:00,NVDA,594.77001953125,594.9099731445312,594.6500244140625,594.8502807617188,18427,USD,yfinance
2024-01-23 18:44:00,TSLA,208.45660400390625,208.50999450683594,208.35000610351562,208.48829650878906,172236,USD,yfinance
2024-01-23 18:45:00,AAPL,195.0399932861328,195.14999389648438,195.02499389648438,195.10499572753906,87769,USD,yfinance
2024-01-23 18:45:00,AMZN,155.3350067138672,155.3350067138672,155.22500610351562,155.25,48258,USD,yfinance
2024-01-23 18:45:00,GOOG,148.25,148.25999450683594,148.22000122070312,148.22999572753906,11639,USD,yfinance
2024-01-23 18:45:00,META,383.74200439453125,383.7576904296875,383.5899963378906,383.6950988769531,27381,USD,yfinance
2024-01-23 18:45:00,MSFT,397.2699890136719,397.30999755859375,397.1000061035156,397.1499938964844,30533,USD,yfinance
2024-01-23 18:45:00,NVDA,594.625,594.8800048828125,594.3499755859375,594.7249755859375,52344,USD,yfinance
2024-01-23 18:45:00,TSLA,208.40499877929688,208.50999450683594,208.35000610351562,208.44500732421875,161556,USD,yfinance
2024-01-23 18:46:00,AAPL,195.00750732421875,195.0850067138672,195.00010681152344,195.02999877929688,62664,USD,yfinance
2024-01-23 18:46:00,AMZN,155.30999755859375,155.36500549316406,155.30499267578125,155.3350067138672,33861,USD,yfinance
2024-01-23 18:46:00,GOOG,148.27999877929688,148.2949981689453,148.2550048828125,148.25999450683594,14387,USD,yfinance
2024-01-23 18:46:00,META,383.69500732421875,383.9198913574219,383.67999267578125,383.7300109863281,35839,USD,yfinance
2024-01-23 18:46:00,MSFT,397.3800048828125,397.45001220703125,397.2731018066406,397.2731018066406,37947,USD,yfinance
2024-01-23 18:46:00,NVDA,594.89501953125,594.9600219726562,594.7000732421875,594.719970703125,27918,USD,yfinance
2024-01-23 18:46:00,TSLA,208.34010314941406,208.42739868164062,208.3000030517578,208.38999938964844,114655,USD,yfinance
2024-01-23 18:47:00,AAPL,194.9550018310547,195.0,194.92999267578125,195.0,71567,USD,yfinance
2024-01-23 18:47:00,AMZN,155.22999572753906,155.32000732421875,155.17999267578125,155.30560302734375,74670,USD,yfinance
2024-01-23 18:47:00,GOOG,148.22000122070312,148.3000030517578,148.22000122070312,148.281005859375,12556,USD,yfinance
2024-01-23 18:47:00,META,383.84991455078125,383.84991455078125,383.7099914550781,383.7200012207031,18758,USD,yfinance
2024-01-23 18:47:00,MSFT,397.4599914550781,397.5,397.3385009765625,397.3599853515625,32091,USD,yfinance
2024-01-23 18:47:00,NVDA,594.8499755859375,594.97998046875,594.7999877929688,594.89501953125,16569,USD,yfinance
2024-01-23 18:47:00,TSLA,208.3800048828125,208.5,208.3105010986328,208.35009765625,143621,USD,yfinance
2024-01-23 18:48:00,AAPL,195.0050048828125,195.00999450683594,194.94000244140625,194.9600067138672,78608,USD,yfinance
2024-01-23 18:48:00,AMZN,155.3249969482422,155.3300018310547,155.22999572753906,155.24000549316406,47083,USD,yfinance
2024-01-23 18:48:00,GOOG,148.28990173339844,148.2899932861328,148.22000122070312,148.22999572753906,16210,USD,yfinance
2024-01-23 18:48:00,META,384.1659851074219,384.2196960449219,383.82000732421875,383.8500061035156,30742,USD,yfinance
2024-01-23 18:48:00,MSFT,397.68951416015625,397.69000244140625,397.45599365234375,397.45599365234375,42336,USD,yfinance
2024-01-23 18:48:00,NVDA,595.1900024414062,595.25,594.875,594.8900146484375,25559,USD,yfinance
2024-01-23 18:48:00,TSLA,208.54989624023438,208.60000610351562,208.38499450683594,208.38499450683594,166473,USD,yfinance
2024-01-23 18:49:00,AAPL,194.92999267578125,195.02099609375,194.9250030517578,195.0050048828125,65495,USD,yfinance
2024-01-23 18:49:00,AMZN,155.35499572753906,155.35499572753906,155.27999877929688,155.3011016845703,43841,USD,yfinance
2024-01-23 18:49:00,GOOG,148.30499267578125,148.30599975585938,148.27499389648438,148.2899932861328,12552,USD,yfinance
2024-01-23 18:49:00,META,384.1700134277344,384.25,384.05999755859375,384.1650085449219,187275,USD,yfinance
2024-01-23 18:49:00,MSFT,397.6098937988281,397.7300109863281,397.5899963378906,397.69000244140625,25289,USD,yfinance
2024-01-23 18:49:00,NVDA,595.1500244140625,595.3599853515625,595.0800170898438,595.1260986328125,31976,USD,yfinance
2024-01-23 18:49:00,TSLA,208.46170043945312,208.55999755859375,208.39999389648438,208.5399932861328,169489,USD,yfinance
2024-01-23 18:50:00,AAPL,194.93499755859375,194.97000122070312,194.92010498046875,194.9315948486328,41982,USD,yfinance
2024-01-23 18:50:00,AMZN,155.3350067138672,155.39999389648438,155.33160400390625,155.36000061035156,37305,USD,yfinance
2024-01-23 18:50:00,GOOG,148.32989501953125,148.35000610351562,148.30999755859375,148.30999755859375,19675,USD,yfinance
2024-01-23 18:50:00,META,384.4549865722656,384.49798583984375,384.19000244140625,384.19000244140625,28722,USD,yfinance
2024-01-23 18:50:00,MSFT,397.69000244140625,397.7799987792969,397.6134033203125,397.6199951171875,24406,USD,yfinance
2024-01-23 18:50:00,NVDA,594.9600219726562,595.3200073242188,594.9199829101562,595.155029296875,26032,USD,yfinance
2024-01-23 18:50:00,TSLA,208.43789672851562,208.52000427246094,208.35009765625,208.46499633789062,140280,USD,yfinance
2024-01-23 18:51:00,AAPL,194.93499755859375,194.97000122070312,194.90499877929688,194.94000244140625,64106,USD,yfinance
2024-01-23 18:51:00,AMZN,155.34500122070312,155.36000061035156,155.3000030517578,155.32009887695312,37899,USD,yfinance
2024-01-23 18:51:00,GOOG,148.31100463867188,148.34500122070312,148.30999755859375,148.3321990966797,25963,USD,yfinance
2024-01-23 18:51:00,META,384.2699890136719,384.4700012207031,384.1700134277344,384.4599914550781,29672,USD,yfinance
2024-01-23 18:51:00,MSFT,397.625,397.6885070800781,397.5899963378906,397.6885070800781,24422,USD,yfinance
2024-01-23 18:51:00,NVDA,594.9071044921875,595.0349731445312,594.7501220703125,595.030029296875,27659,USD,yfinance
2024-01-23 18:51:00,TSLA,208.5500030517578,208.5800018310547,208.4199981689453,208.4499969482422,162594,USD,yfinance
2024-01-23 18:52:00,AAPL,195.0,195.0,194.92999267578125,194.92999267578125,67285,USD,yfinance
2024-01-23 18:52:00,AMZN,155.3800048828125,155.41000366210938,155.3350067138672,155.34500122070312,38488,USD,yfinance
2024-01-23 18:52:00,GOOG,148.3699951171875,148.38999938964844,148.31500244140625,148.3249969482422,24787,USD,yfinance
2024-01-23 18:52:00,META,384.239990234375,384.31988525390625,384.1499938964844,384.25,15245,USD,yfinance
2024-01-23 18:52:00,MSFT,397.5899963378906,397.6700134277344,397.57000732421875,397.6499938964844,17341,USD,yfinance
2024-01-23 18:52:00,NVDA,595.10498046875,595.1400146484375,594.8800048828125,594.8850708007812,14870,USD,yfinance
2024-01-23 18:52:00,TSLA,208.59500122070312,208.66000366210938,208.52000427246094,208.52200317382812,247011,USD,yfinance
2024-01-23 18:53:00,AAPL,194.94000244140625,195.0,194.94000244140625,194.9949951171875,44723,USD,yfinance
2024-01-23 18:53:00,AMZN,155.3300018310547,155.37559509277344,155.3300018310547,155.3699951171875,29309,USD,yfinance
2024-01-23 18:53:00,GOOG,148.33999633789062,148.3699951171875,148.3350067138672,148.36000061035156,11072,USD,yfinance
2024-01-23 18:53:00,META,384.1700134277344,384.2699890136719,384.1000061035156,384.2200012207031,27039,USD,yfinance
2024-01-23 18:53:00,MSFT,397.489990234375,397.6199951171875,397.4800109863281,397.59991455078125,17082,USD,yfinance
2024-01-23 18:53:00,NVDA,595.260009765625,595.4000244140625,595.0499877929688,595.0499877929688,40005,USD,yfinance
2024-01-23 18:53:00,TSLA,208.3513946533203,208.60000610351562,208.35000610351562,208.60000610351562,207283,USD,yfinance
2024-01-23 18:54:00,AAPL,194.94000244140625,194.9600067138672,194.91000366210938,194.94000244140625,63993,USD,yfinance
2024-01-23 18:54:00,AMZN,155.31500244140625,155.3354949951172,155.2899932861328,155.3249969482422,49739,USD,yfinance
2024-01-23 18:54:00,GOOG,148.30999755859375,148.33999633789062,148.2799072265625,148.33999633789062,10857,USD,yfinance
2024-01-23 18:54:00,META,384.1000061035156,384.20001220703125,384.03070068359375,384.1199951171875,17976,USD,yfinance
2024-01-23 18:54:00,MSFT,397.4599914550781,397.5256042480469,397.45831298828125,397.4599914550781,16193,USD,yfinance
2024-01-23 18:54:00,NVDA,594.9299926757812,595.219970703125,594.739990234375,595.219970703125,43127,USD,yfinance
2024-01-23 18:54:00,TSLA,208.4199981689453,208.44000244140625,208.19000244140625,208.375,230158,USD,yfinance
2024-01-23 18:55:00,AAPL,194.86509704589844,194.9600067138672,194.86000061035156,194.9459991455078,49236,USD,yfinance
2024-01-23 18:55:00,AMZN,155.27560424804688,155.3199005126953,155.27420043945312,155.31500244140625,41212,USD,yfinance
2024-01-23 18:55:00,GOOG,148.27499389648438,148.32000732421875,148.25,148.32000732421875,12950,USD,yfinance
2024-01-23 18:55:00,META,384.0199890136719,384.1300048828125,384.010009765625,384.0950012207031,26290,USD,yfinance
2024-01-23 18:55:00,MSFT,397.43798828125,397.5,397.3800048828125,397.4800109863281,21782,USD,yfinance
2024-01-23 18:55:00,NVDA,594.9000244140625,595.3198852539062,594.7999877929688,594.9558715820312,43699,USD,yfinance
2024-01-23 18:55:00,TSLA,208.39500427246094,208.58999633789062,208.3699951171875,208.4145965576172,176721,USD,yfinance
2024-01-23 18:56:00,AAPL,194.78500366210938,194.87359619140625,194.78500366210938,194.86500549316406,82396,USD,yfinance
2024-01-23 18:56:00,AMZN,155.28500366210938,155.32000732421875,155.27000427246094,155.27499389648438,42506,USD,yfinance
2024-01-23 18:56:00,GOOG,148.22999572753906,148.27999877929688,148.22999572753906,148.27000427246094,8134,USD,yfinance
2024-01-23 18:56:00,META,383.82470703125,384.0199890136719,383.75,384.010009765625,26579,USD,yfinance
2024-01-23 18:56:00,MSFT,397.3500061035156,397.45001220703125,397.25,397.45001220703125,40498,USD,yfinance
2024-01-23 18:56:00,NVDA,594.4000244140625,594.87109375,594.3400268554688,594.8200073242188,50129,USD,yfinance
2024-01-23 18:56:00,TSLA,208.4980010986328,208.57000732421875,208.38999938964844,208.39999389648438,110009,USD,yfinance
2024-01-23 18:57:00,AAPL,194.83999633789062,194.83999633789062,194.75,194.7801055908203,68968,USD,yfinance
2024-01-23 18:57:00,AMZN,155.28500366210938,155.2949981689453,155.25,155.283203125,33018,USD,yfinance
2024-01-23 18:57:00,GOOG,148.25,148.25999450683594,148.2104949951172,148.22999572753906,409041,USD,yfinance
2024-01-23 18:57:00,META,383.9547119140625,383.9700012207031,383.8349914550781,383.8349914550781,12991,USD,yfinance
2024-01-23 18:57:00,MSFT,397.4800109863281,397.4800109863281,397.29998779296875,397.32000732421875,34134,USD,yfinance
2024-01-23 18:57:00,NVDA,594.5449829101562,594.661376953125,594.22998046875,594.4000244140625,43707,USD,yfinance
2024-01-23 18:57:00,TSLA,208.47030639648438,208.57000732421875,208.34010314941406,208.5,126968,USD,yfinance
2024-01-23 18:58:00,AAPL,194.84500122070312,194.85000610351562,194.7899932861328,194.8350067138672,44342,USD,yfinance
2024-01-23 18:58:00,AMZN,155.32449340820312,155.3300018310547,155.27430725097656,155.28500366210938,29318,USD,yfinance
2024-01-23 18:58:00,GOOG,148.2899932861328,148.3000030517578,148.2550048828125,148.2550048828125,9408,USD,yfinance
2024-01-23 18:58:00,META,384.18499755859375,384.239990234375,383.95001220703125,383.95001220703125,19382,USD,yfinance
2024-01-23 18:58:00,MSFT,397.5400085449219,397.5400085449219,397.3999938964844,397.5,26325,USD,yfinance
2024-01-23 18:58:00,NVDA,594.9122924804688,594.95849609375,594.5449829101562,594.5449829101562,30341,USD,yfinance
2024-01-23 18:58:00,TSLA,208.56649780273438,208.64999389648438,208.38999938964844,208.47000122070312,189992,USD,yfinance
2024-01-23 18:59:00,AAPL,194.80279541015625,194.8477020263672,194.7982940673828,194.84500122070312,34255,USD,yfinance
2024-01-23 18:59:00,AMZN,155.34500122070312,155.35000610351562,155.28399658203125,155.32000732421875,31289,USD,yfinance
2024-01-23 18:59:00,GOOG,148.32000732421875,148.3300018310547,148.27499389648438,148.2899932861328,14379,USD,yfinance
2024-01-23 18:59:00,META,384.16180419921875,384.19989013671875,384.0150146484375,384.19989013671875,18423,USD,yfinance
2024-01-23 18:59:00,MSFT,397.49798583984375,397.5400085449219,397.45001220703125,397.5299987792969,24508,USD,yfinance
2024-01-23 18:59:00,NVDA,594.969970703125,595.010009765625,594.7000732421875,594.9000244140625,32805,USD,yfinance
2024-01-23 18:59:00,TSLA,208.59039306640625,208.63999938964844,208.5,208.56199645996094,95021,USD,yfinance
2024-01-23 19:00:00,AAPL,194.8350067138672,194.83999633789062,194.8000030517578,194.80999755859375,38702,USD,yfinance
2024-01-23 19:00:00,AMZN,155.35450744628906,155.3699951171875,155.32000732421875,155.34500122070312,48722,USD,yfinance
2024-01-23 19:00:00,GOOG,148.35989379882812,148.3699951171875,148.31500244140625,148.32000732421875,12662,USD,yfinance
2024-01-23 19:00:00,META,384.20001220703125,384.2300109863281,384.1099853515625,384.1099853515625,15952,USD,yfinance
2024-01-23 19:00:00,MSFT,397.57501220703125,397.6199951171875,397.4800109863281,397.489990234375,23152,USD,yfinance
2024-01-23 19:00:00,NVDA,595.2750854492188,595.3800048828125,594.9749755859375,594.9749755859375,55858,USD,yfinance
2024-01-23 19:00:00,TSLA,208.5679931640625,208.66000366210938,208.47000122070312,208.59800720214844,170087,USD,yfinance
2024-01-23 19:01:00,AAPL,194.875,194.8800048828125,194.81500244140625,194.83999633789062,52182,USD,yfinance
2024-01-23 19:01:00,AMZN,155.33999633789062,155.3699951171875,155.3300018310547,155.35499572753906,45900,USD,yfinance
2024-01-23 19:01:00,GOOG,148.2949981689453,148.36500549316406,148.28500366210938,148.36000061035156,18874,USD,yfinance
2024-01-23 19:01:00,META,384.1499938964844,384.25,384.1199951171875,384.20001220703125,24935,USD,yfinance
2024-01-23 19:01:00,MSFT,397.4100036621094,397.5707092285156,397.38250732421875,397.5707092285156,16515,USD,yfinance
2024-01-23 19:01:00,NVDA,595.1417846679688,595.510009765625,595.0800170898438,595.3499755859375,59233,USD,yfinance
2024-01-23 19:01:00,TSLA,208.57760620117188,208.58999633789062,208.39999389648438,208.56199645996094,107081,USD,yfinance
2024-01-23 19:02:00,AAPL,194.85000610351562,194.8800048828125,194.80999755859375,194.87379455566406,69391,USD,yfinance
2024-01-23 19:02:00,AMZN,155.32000732421875,155.36000061035156,155.2899932861328,155.33999633789062,55809,USD,yfinance
2024-01-23 19:02:00,GOOG,148.27499389648438,148.30999755859375,148.25,148.3000030517578,16487,USD,yfinance
2024-01-23 19:02:00,META,383.92498779296875,384.1889953613281,383.8399963378906,384.1794128417969,20538,USD,yfinance
2024-01-23 19:02:00,MSFT,397.2950134277344,397.4200134277344,397.2699890136719,397.4169921875,22874,USD,yfinance
2024-01-23 19:02:00,NVDA,594.9749755859375,595.25,594.9000244140625,595.1500244140625,31082,USD,yfinance
2024-01-23 19:02:00,TSLA,208.80320739746094,208.82000732421875,208.5399932861328,208.57000732421875,276348,USD,yfinance
2024-01-23 19:03:00,AAPL,194.82699584960938,194.88999938964844,194.8249969482422,194.85000610351562,47915,USD,yfinance
2024-01-23 19:03:00,AMZN,155.33999633789062,155.36500549316406,155.3000030517578,155.32000732421875,38394,USD,yfinance
2024-01-23 19:03:00,GOOG,148.2550048828125,148.27999877929688,148.24000549316406,148.27999877929688,11473,USD,yfinance
2024-01-23 19:03:00,META,383.9800109863281,384.010009765625,383.927490234375,383.9798889160156,8848,USD,yfinance
2024-01-23 19:03:00,MSFT,397.3175964355469,397.4200134277344,397.2699890136719,397.29998779296875,12997,USD,yfinance
2024-01-23 19:03:00,NVDA,594.9251098632812,595.0900268554688,594.8800048828125,595.0,20890,USD,yfinance
2024-01-23 19:03:00,TSLA,208.95010375976562,208.9792022705078,208.7899932861328,208.82000732421875,200322,USD,yfinance
2024-01-23 19:04:00,AAPL,194.84500122070312,194.875,194.8101043701172,194.8350067138672,60649,USD,yfinance
2024-01-23 19:04:00,AMZN,155.32000732421875,155.38499450683594,155.3125,155.343994140625,41643,USD,yfinance
2024-01-23 19:04:00,GOOG,148.22000122070312,148.2899932861328,148.22000122070312,148.2550048828125,14521,USD,yfinance
2024-01-23 19:04:00,META,383.70001220703125,383.9800109863281,383.70001220703125,383.9649963378906,27185,USD,yfinance
